index	identifier	file	sum_stat	clip_soft	description	group
4467	ERR9593869	ERR9593869/ERR9593869_bamcov.bw	sum	100000	ERR9593869 1000 strains RNAseq, coverage	1000-RNA-Seq
4468	ERR9593870	ERR9593870/ERR9593870_bamcov.bw	sum	100000	ERR9593870 1000 strains RNAseq, coverage	1000-RNA-Seq
4469	ERR9593871	ERR9593871/ERR9593871_bamcov.bw	sum	100000	ERR9593871 1000 strains RNAseq, coverage	1000-RNA-Seq
4470	ERR9593872	ERR9593872/ERR9593872_bamcov.bw	sum	100000	ERR9593872 1000 strains RNAseq, coverage	1000-RNA-Seq
4471	ERR9593873	ERR9593873/ERR9593873_bamcov.bw	sum	100000	ERR9593873 1000 strains RNAseq, coverage	1000-RNA-Seq
4472	ERR9593874	ERR9593874/ERR9593874_bamcov.bw	sum	100000	ERR9593874 1000 strains RNAseq, coverage	1000-RNA-Seq
4473	ERR9593875	ERR9593875/ERR9593875_bamcov.bw	sum	100000	ERR9593875 1000 strains RNAseq, coverage	1000-RNA-Seq
4474	ERR9593876	ERR9593876/ERR9593876_bamcov.bw	sum	100000	ERR9593876 1000 strains RNAseq, coverage	1000-RNA-Seq
4475	ERR9593877	ERR9593877/ERR9593877_bamcov.bw	sum	100000	ERR9593877 1000 strains RNAseq, coverage	1000-RNA-Seq
4476	ERR9593878	ERR9593878/ERR9593878_bamcov.bw	sum	100000	ERR9593878 1000 strains RNAseq, coverage	1000-RNA-Seq
4477	ERR9593879	ERR9593879/ERR9593879_bamcov.bw	sum	100000	ERR9593879 1000 strains RNAseq, coverage	1000-RNA-Seq
4478	ERR9593880	ERR9593880/ERR9593880_bamcov.bw	sum	100000	ERR9593880 1000 strains RNAseq, coverage	1000-RNA-Seq
4479	ERR9593881	ERR9593881/ERR9593881_bamcov.bw	sum	100000	ERR9593881 1000 strains RNAseq, coverage	1000-RNA-Seq
4480	ERR9593882	ERR9593882/ERR9593882_bamcov.bw	sum	100000	ERR9593882 1000 strains RNAseq, coverage	1000-RNA-Seq
4481	ERR9593883	ERR9593883/ERR9593883_bamcov.bw	sum	100000	ERR9593883 1000 strains RNAseq, coverage	1000-RNA-Seq
4482	ERR9593884	ERR9593884/ERR9593884_bamcov.bw	sum	100000	ERR9593884 1000 strains RNAseq, coverage	1000-RNA-Seq
4483	ERR9593885	ERR9593885/ERR9593885_bamcov.bw	sum	100000	ERR9593885 1000 strains RNAseq, coverage	1000-RNA-Seq
4484	ERR9593886	ERR9593886/ERR9593886_bamcov.bw	sum	100000	ERR9593886 1000 strains RNAseq, coverage	1000-RNA-Seq
4485	ERR9593887	ERR9593887/ERR9593887_bamcov.bw	sum	100000	ERR9593887 1000 strains RNAseq, coverage	1000-RNA-Seq
4486	ERR9593888	ERR9593888/ERR9593888_bamcov.bw	sum	100000	ERR9593888 1000 strains RNAseq, coverage	1000-RNA-Seq
4487	ERR9593889	ERR9593889/ERR9593889_bamcov.bw	sum	100000	ERR9593889 1000 strains RNAseq, coverage	1000-RNA-Seq
4488	ERR9593890	ERR9593890/ERR9593890_bamcov.bw	sum	100000	ERR9593890 1000 strains RNAseq, coverage	1000-RNA-Seq
4489	ERR9593891	ERR9593891/ERR9593891_bamcov.bw	sum	100000	ERR9593891 1000 strains RNAseq, coverage	1000-RNA-Seq
4490	ERR9593893	ERR9593893/ERR9593893_bamcov.bw	sum	100000	ERR9593893 1000 strains RNAseq, coverage	1000-RNA-Seq
4491	ERR9593894	ERR9593894/ERR9593894_bamcov.bw	sum	100000	ERR9593894 1000 strains RNAseq, coverage	1000-RNA-Seq
4492	ERR9593895	ERR9593895/ERR9593895_bamcov.bw	sum	100000	ERR9593895 1000 strains RNAseq, coverage	1000-RNA-Seq
4493	ERR9593896	ERR9593896/ERR9593896_bamcov.bw	sum	100000	ERR9593896 1000 strains RNAseq, coverage	1000-RNA-Seq
4494	ERR9593897	ERR9593897/ERR9593897_bamcov.bw	sum	100000	ERR9593897 1000 strains RNAseq, coverage	1000-RNA-Seq
4495	ERR9593899	ERR9593899/ERR9593899_bamcov.bw	sum	100000	ERR9593899 1000 strains RNAseq, coverage	1000-RNA-Seq
4496	ERR9593900	ERR9593900/ERR9593900_bamcov.bw	sum	100000	ERR9593900 1000 strains RNAseq, coverage	1000-RNA-Seq
4497	ERR9593901	ERR9593901/ERR9593901_bamcov.bw	sum	100000	ERR9593901 1000 strains RNAseq, coverage	1000-RNA-Seq
4498	ERR9593902	ERR9593902/ERR9593902_bamcov.bw	sum	100000	ERR9593902 1000 strains RNAseq, coverage	1000-RNA-Seq
4499	ERR9593903	ERR9593903/ERR9593903_bamcov.bw	sum	100000	ERR9593903 1000 strains RNAseq, coverage	1000-RNA-Seq
4500	ERR9593904	ERR9593904/ERR9593904_bamcov.bw	sum	100000	ERR9593904 1000 strains RNAseq, coverage	1000-RNA-Seq
4501	ERR9593905	ERR9593905/ERR9593905_bamcov.bw	sum	100000	ERR9593905 1000 strains RNAseq, coverage	1000-RNA-Seq
4502	ERR9593906	ERR9593906/ERR9593906_bamcov.bw	sum	100000	ERR9593906 1000 strains RNAseq, coverage	1000-RNA-Seq
4503	ERR9593907	ERR9593907/ERR9593907_bamcov.bw	sum	100000	ERR9593907 1000 strains RNAseq, coverage	1000-RNA-Seq
4504	ERR9593908	ERR9593908/ERR9593908_bamcov.bw	sum	100000	ERR9593908 1000 strains RNAseq, coverage	1000-RNA-Seq
4505	ERR9593909	ERR9593909/ERR9593909_bamcov.bw	sum	100000	ERR9593909 1000 strains RNAseq, coverage	1000-RNA-Seq
4506	ERR9593910	ERR9593910/ERR9593910_bamcov.bw	sum	100000	ERR9593910 1000 strains RNAseq, coverage	1000-RNA-Seq
4507	ERR9593911	ERR9593911/ERR9593911_bamcov.bw	sum	100000	ERR9593911 1000 strains RNAseq, coverage	1000-RNA-Seq
4508	ERR9593912	ERR9593912/ERR9593912_bamcov.bw	sum	100000	ERR9593912 1000 strains RNAseq, coverage	1000-RNA-Seq
4509	ERR9593913	ERR9593913/ERR9593913_bamcov.bw	sum	100000	ERR9593913 1000 strains RNAseq, coverage	1000-RNA-Seq
4510	ERR9593914	ERR9593914/ERR9593914_bamcov.bw	sum	100000	ERR9593914 1000 strains RNAseq, coverage	1000-RNA-Seq
4511	ERR9593915	ERR9593915/ERR9593915_bamcov.bw	sum	100000	ERR9593915 1000 strains RNAseq, coverage	1000-RNA-Seq
4512	ERR9593917	ERR9593917/ERR9593917_bamcov.bw	sum	100000	ERR9593917 1000 strains RNAseq, coverage	1000-RNA-Seq
4513	ERR9593918	ERR9593918/ERR9593918_bamcov.bw	sum	100000	ERR9593918 1000 strains RNAseq, coverage	1000-RNA-Seq
4514	ERR9593919	ERR9593919/ERR9593919_bamcov.bw	sum	100000	ERR9593919 1000 strains RNAseq, coverage	1000-RNA-Seq
4515	ERR9593920	ERR9593920/ERR9593920_bamcov.bw	sum	100000	ERR9593920 1000 strains RNAseq, coverage	1000-RNA-Seq
4516	ERR9593921	ERR9593921/ERR9593921_bamcov.bw	sum	100000	ERR9593921 1000 strains RNAseq, coverage	1000-RNA-Seq
4517	ERR9593922	ERR9593922/ERR9593922_bamcov.bw	sum	100000	ERR9593922 1000 strains RNAseq, coverage	1000-RNA-Seq
4518	ERR9593923	ERR9593923/ERR9593923_bamcov.bw	sum	100000	ERR9593923 1000 strains RNAseq, coverage	1000-RNA-Seq
4519	ERR9593924	ERR9593924/ERR9593924_bamcov.bw	sum	100000	ERR9593924 1000 strains RNAseq, coverage	1000-RNA-Seq
4520	ERR9593925	ERR9593925/ERR9593925_bamcov.bw	sum	100000	ERR9593925 1000 strains RNAseq, coverage	1000-RNA-Seq
4521	ERR9593926	ERR9593926/ERR9593926_bamcov.bw	sum	100000	ERR9593926 1000 strains RNAseq, coverage	1000-RNA-Seq
4522	ERR9593927	ERR9593927/ERR9593927_bamcov.bw	sum	100000	ERR9593927 1000 strains RNAseq, coverage	1000-RNA-Seq
4523	ERR9593928	ERR9593928/ERR9593928_bamcov.bw	sum	100000	ERR9593928 1000 strains RNAseq, coverage	1000-RNA-Seq
4524	ERR9593929	ERR9593929/ERR9593929_bamcov.bw	sum	100000	ERR9593929 1000 strains RNAseq, coverage	1000-RNA-Seq
4525	ERR9593930	ERR9593930/ERR9593930_bamcov.bw	sum	100000	ERR9593930 1000 strains RNAseq, coverage	1000-RNA-Seq
4526	ERR9593931	ERR9593931/ERR9593931_bamcov.bw	sum	100000	ERR9593931 1000 strains RNAseq, coverage	1000-RNA-Seq
4527	ERR9593932	ERR9593932/ERR9593932_bamcov.bw	sum	100000	ERR9593932 1000 strains RNAseq, coverage	1000-RNA-Seq
4528	ERR9593933	ERR9593933/ERR9593933_bamcov.bw	sum	100000	ERR9593933 1000 strains RNAseq, coverage	1000-RNA-Seq
4529	ERR9593934	ERR9593934/ERR9593934_bamcov.bw	sum	100000	ERR9593934 1000 strains RNAseq, coverage	1000-RNA-Seq
4530	ERR9593935	ERR9593935/ERR9593935_bamcov.bw	sum	100000	ERR9593935 1000 strains RNAseq, coverage	1000-RNA-Seq
4531	ERR9593936	ERR9593936/ERR9593936_bamcov.bw	sum	100000	ERR9593936 1000 strains RNAseq, coverage	1000-RNA-Seq
4532	ERR9593937	ERR9593937/ERR9593937_bamcov.bw	sum	100000	ERR9593937 1000 strains RNAseq, coverage	1000-RNA-Seq
4533	ERR9593939	ERR9593939/ERR9593939_bamcov.bw	sum	100000	ERR9593939 1000 strains RNAseq, coverage	1000-RNA-Seq
4534	ERR9593940	ERR9593940/ERR9593940_bamcov.bw	sum	100000	ERR9593940 1000 strains RNAseq, coverage	1000-RNA-Seq
4535	ERR9593941	ERR9593941/ERR9593941_bamcov.bw	sum	100000	ERR9593941 1000 strains RNAseq, coverage	1000-RNA-Seq
4536	ERR9593942	ERR9593942/ERR9593942_bamcov.bw	sum	100000	ERR9593942 1000 strains RNAseq, coverage	1000-RNA-Seq
4537	ERR9593943	ERR9593943/ERR9593943_bamcov.bw	sum	100000	ERR9593943 1000 strains RNAseq, coverage	1000-RNA-Seq
4538	ERR9593944	ERR9593944/ERR9593944_bamcov.bw	sum	100000	ERR9593944 1000 strains RNAseq, coverage	1000-RNA-Seq
4539	ERR9593945	ERR9593945/ERR9593945_bamcov.bw	sum	100000	ERR9593945 1000 strains RNAseq, coverage	1000-RNA-Seq
4540	ERR9593946	ERR9593946/ERR9593946_bamcov.bw	sum	100000	ERR9593946 1000 strains RNAseq, coverage	1000-RNA-Seq
4541	ERR9593947	ERR9593947/ERR9593947_bamcov.bw	sum	100000	ERR9593947 1000 strains RNAseq, coverage	1000-RNA-Seq
4542	ERR9593948	ERR9593948/ERR9593948_bamcov.bw	sum	100000	ERR9593948 1000 strains RNAseq, coverage	1000-RNA-Seq
4543	ERR9593950	ERR9593950/ERR9593950_bamcov.bw	sum	100000	ERR9593950 1000 strains RNAseq, coverage	1000-RNA-Seq
4544	ERR9593952	ERR9593952/ERR9593952_bamcov.bw	sum	100000	ERR9593952 1000 strains RNAseq, coverage	1000-RNA-Seq
4545	ERR9593953	ERR9593953/ERR9593953_bamcov.bw	sum	100000	ERR9593953 1000 strains RNAseq, coverage	1000-RNA-Seq
4546	ERR9593954	ERR9593954/ERR9593954_bamcov.bw	sum	100000	ERR9593954 1000 strains RNAseq, coverage	1000-RNA-Seq
4547	ERR9593955	ERR9593955/ERR9593955_bamcov.bw	sum	100000	ERR9593955 1000 strains RNAseq, coverage	1000-RNA-Seq
4548	ERR9593956	ERR9593956/ERR9593956_bamcov.bw	sum	100000	ERR9593956 1000 strains RNAseq, coverage	1000-RNA-Seq
4549	ERR9593957	ERR9593957/ERR9593957_bamcov.bw	sum	100000	ERR9593957 1000 strains RNAseq, coverage	1000-RNA-Seq
4550	ERR9593958	ERR9593958/ERR9593958_bamcov.bw	sum	100000	ERR9593958 1000 strains RNAseq, coverage	1000-RNA-Seq
4551	ERR9593959	ERR9593959/ERR9593959_bamcov.bw	sum	100000	ERR9593959 1000 strains RNAseq, coverage	1000-RNA-Seq
4552	ERR9593960	ERR9593960/ERR9593960_bamcov.bw	sum	100000	ERR9593960 1000 strains RNAseq, coverage	1000-RNA-Seq
4553	ERR9593961	ERR9593961/ERR9593961_bamcov.bw	sum	100000	ERR9593961 1000 strains RNAseq, coverage	1000-RNA-Seq
4554	ERR9593962	ERR9593962/ERR9593962_bamcov.bw	sum	100000	ERR9593962 1000 strains RNAseq, coverage	1000-RNA-Seq
4555	ERR9593964	ERR9593964/ERR9593964_bamcov.bw	sum	100000	ERR9593964 1000 strains RNAseq, coverage	1000-RNA-Seq
4556	ERR9593965	ERR9593965/ERR9593965_bamcov.bw	sum	100000	ERR9593965 1000 strains RNAseq, coverage	1000-RNA-Seq
4557	ERR9593966	ERR9593966/ERR9593966_bamcov.bw	sum	100000	ERR9593966 1000 strains RNAseq, coverage	1000-RNA-Seq
4558	ERR9593967	ERR9593967/ERR9593967_bamcov.bw	sum	100000	ERR9593967 1000 strains RNAseq, coverage	1000-RNA-Seq
4559	ERR9593968	ERR9593968/ERR9593968_bamcov.bw	sum	100000	ERR9593968 1000 strains RNAseq, coverage	1000-RNA-Seq
4560	ERR9593969	ERR9593969/ERR9593969_bamcov.bw	sum	100000	ERR9593969 1000 strains RNAseq, coverage	1000-RNA-Seq
4561	ERR9593970	ERR9593970/ERR9593970_bamcov.bw	sum	100000	ERR9593970 1000 strains RNAseq, coverage	1000-RNA-Seq
4562	ERR9593971	ERR9593971/ERR9593971_bamcov.bw	sum	100000	ERR9593971 1000 strains RNAseq, coverage	1000-RNA-Seq
4563	ERR9593972	ERR9593972/ERR9593972_bamcov.bw	sum	100000	ERR9593972 1000 strains RNAseq, coverage	1000-RNA-Seq
4564	ERR9593973	ERR9593973/ERR9593973_bamcov.bw	sum	100000	ERR9593973 1000 strains RNAseq, coverage	1000-RNA-Seq
4565	ERR9593974	ERR9593974/ERR9593974_bamcov.bw	sum	100000	ERR9593974 1000 strains RNAseq, coverage	1000-RNA-Seq
4566	ERR9593975	ERR9593975/ERR9593975_bamcov.bw	sum	100000	ERR9593975 1000 strains RNAseq, coverage	1000-RNA-Seq
4567	ERR9593976	ERR9593976/ERR9593976_bamcov.bw	sum	100000	ERR9593976 1000 strains RNAseq, coverage	1000-RNA-Seq
4568	ERR9593977	ERR9593977/ERR9593977_bamcov.bw	sum	100000	ERR9593977 1000 strains RNAseq, coverage	1000-RNA-Seq
4569	ERR9593978	ERR9593978/ERR9593978_bamcov.bw	sum	100000	ERR9593978 1000 strains RNAseq, coverage	1000-RNA-Seq
4570	ERR9593979	ERR9593979/ERR9593979_bamcov.bw	sum	100000	ERR9593979 1000 strains RNAseq, coverage	1000-RNA-Seq
4571	ERR9593980	ERR9593980/ERR9593980_bamcov.bw	sum	100000	ERR9593980 1000 strains RNAseq, coverage	1000-RNA-Seq
4572	ERR9593981	ERR9593981/ERR9593981_bamcov.bw	sum	100000	ERR9593981 1000 strains RNAseq, coverage	1000-RNA-Seq
4573	ERR9593982	ERR9593982/ERR9593982_bamcov.bw	sum	100000	ERR9593982 1000 strains RNAseq, coverage	1000-RNA-Seq
4574	ERR9593983	ERR9593983/ERR9593983_bamcov.bw	sum	100000	ERR9593983 1000 strains RNAseq, coverage	1000-RNA-Seq
4575	ERR9593984	ERR9593984/ERR9593984_bamcov.bw	sum	100000	ERR9593984 1000 strains RNAseq, coverage	1000-RNA-Seq
4576	ERR9593985	ERR9593985/ERR9593985_bamcov.bw	sum	100000	ERR9593985 1000 strains RNAseq, coverage	1000-RNA-Seq
4577	ERR9593986	ERR9593986/ERR9593986_bamcov.bw	sum	100000	ERR9593986 1000 strains RNAseq, coverage	1000-RNA-Seq
4578	ERR9593987	ERR9593987/ERR9593987_bamcov.bw	sum	100000	ERR9593987 1000 strains RNAseq, coverage	1000-RNA-Seq
4579	ERR9593988	ERR9593988/ERR9593988_bamcov.bw	sum	100000	ERR9593988 1000 strains RNAseq, coverage	1000-RNA-Seq
4580	ERR9593989	ERR9593989/ERR9593989_bamcov.bw	sum	100000	ERR9593989 1000 strains RNAseq, coverage	1000-RNA-Seq
4581	ERR9593990	ERR9593990/ERR9593990_bamcov.bw	sum	100000	ERR9593990 1000 strains RNAseq, coverage	1000-RNA-Seq
4582	ERR9593991	ERR9593991/ERR9593991_bamcov.bw	sum	100000	ERR9593991 1000 strains RNAseq, coverage	1000-RNA-Seq
4583	ERR9593992	ERR9593992/ERR9593992_bamcov.bw	sum	100000	ERR9593992 1000 strains RNAseq, coverage	1000-RNA-Seq
4584	ERR9593993	ERR9593993/ERR9593993_bamcov.bw	sum	100000	ERR9593993 1000 strains RNAseq, coverage	1000-RNA-Seq
4585	ERR9593994	ERR9593994/ERR9593994_bamcov.bw	sum	100000	ERR9593994 1000 strains RNAseq, coverage	1000-RNA-Seq
4586	ERR9593995	ERR9593995/ERR9593995_bamcov.bw	sum	100000	ERR9593995 1000 strains RNAseq, coverage	1000-RNA-Seq
4587	ERR9593996	ERR9593996/ERR9593996_bamcov.bw	sum	100000	ERR9593996 1000 strains RNAseq, coverage	1000-RNA-Seq
4588	ERR9593997	ERR9593997/ERR9593997_bamcov.bw	sum	100000	ERR9593997 1000 strains RNAseq, coverage	1000-RNA-Seq
4589	ERR9593998	ERR9593998/ERR9593998_bamcov.bw	sum	100000	ERR9593998 1000 strains RNAseq, coverage	1000-RNA-Seq
4590	ERR9593999	ERR9593999/ERR9593999_bamcov.bw	sum	100000	ERR9593999 1000 strains RNAseq, coverage	1000-RNA-Seq
4591	ERR9594000	ERR9594000/ERR9594000_bamcov.bw	sum	100000	ERR9594000 1000 strains RNAseq, coverage	1000-RNA-Seq
4592	ERR9594001	ERR9594001/ERR9594001_bamcov.bw	sum	100000	ERR9594001 1000 strains RNAseq, coverage	1000-RNA-Seq
4593	ERR9594002	ERR9594002/ERR9594002_bamcov.bw	sum	100000	ERR9594002 1000 strains RNAseq, coverage	1000-RNA-Seq
4594	ERR9594003	ERR9594003/ERR9594003_bamcov.bw	sum	100000	ERR9594003 1000 strains RNAseq, coverage	1000-RNA-Seq
4595	ERR9594004	ERR9594004/ERR9594004_bamcov.bw	sum	100000	ERR9594004 1000 strains RNAseq, coverage	1000-RNA-Seq
4596	ERR9594005	ERR9594005/ERR9594005_bamcov.bw	sum	100000	ERR9594005 1000 strains RNAseq, coverage	1000-RNA-Seq
4597	ERR9594006	ERR9594006/ERR9594006_bamcov.bw	sum	100000	ERR9594006 1000 strains RNAseq, coverage	1000-RNA-Seq
4598	ERR9594007	ERR9594007/ERR9594007_bamcov.bw	sum	100000	ERR9594007 1000 strains RNAseq, coverage	1000-RNA-Seq
4599	ERR9594008	ERR9594008/ERR9594008_bamcov.bw	sum	100000	ERR9594008 1000 strains RNAseq, coverage	1000-RNA-Seq
4600	ERR9594009	ERR9594009/ERR9594009_bamcov.bw	sum	100000	ERR9594009 1000 strains RNAseq, coverage	1000-RNA-Seq
4601	ERR9594010	ERR9594010/ERR9594010_bamcov.bw	sum	100000	ERR9594010 1000 strains RNAseq, coverage	1000-RNA-Seq
4602	ERR9594011	ERR9594011/ERR9594011_bamcov.bw	sum	100000	ERR9594011 1000 strains RNAseq, coverage	1000-RNA-Seq
4603	ERR9594014	ERR9594014/ERR9594014_bamcov.bw	sum	100000	ERR9594014 1000 strains RNAseq, coverage	1000-RNA-Seq
4604	ERR9594015	ERR9594015/ERR9594015_bamcov.bw	sum	100000	ERR9594015 1000 strains RNAseq, coverage	1000-RNA-Seq
4605	ERR9594016	ERR9594016/ERR9594016_bamcov.bw	sum	100000	ERR9594016 1000 strains RNAseq, coverage	1000-RNA-Seq
4606	ERR9594017	ERR9594017/ERR9594017_bamcov.bw	sum	100000	ERR9594017 1000 strains RNAseq, coverage	1000-RNA-Seq
4607	ERR9594018	ERR9594018/ERR9594018_bamcov.bw	sum	100000	ERR9594018 1000 strains RNAseq, coverage	1000-RNA-Seq
4608	ERR9594019	ERR9594019/ERR9594019_bamcov.bw	sum	100000	ERR9594019 1000 strains RNAseq, coverage	1000-RNA-Seq
4609	ERR9594020	ERR9594020/ERR9594020_bamcov.bw	sum	100000	ERR9594020 1000 strains RNAseq, coverage	1000-RNA-Seq
4610	ERR9594021	ERR9594021/ERR9594021_bamcov.bw	sum	100000	ERR9594021 1000 strains RNAseq, coverage	1000-RNA-Seq
4611	ERR9594022	ERR9594022/ERR9594022_bamcov.bw	sum	100000	ERR9594022 1000 strains RNAseq, coverage	1000-RNA-Seq
4612	ERR9594023	ERR9594023/ERR9594023_bamcov.bw	sum	100000	ERR9594023 1000 strains RNAseq, coverage	1000-RNA-Seq
4613	ERR9594024	ERR9594024/ERR9594024_bamcov.bw	sum	100000	ERR9594024 1000 strains RNAseq, coverage	1000-RNA-Seq
4614	ERR9594025	ERR9594025/ERR9594025_bamcov.bw	sum	100000	ERR9594025 1000 strains RNAseq, coverage	1000-RNA-Seq
4615	ERR9594026	ERR9594026/ERR9594026_bamcov.bw	sum	100000	ERR9594026 1000 strains RNAseq, coverage	1000-RNA-Seq
4616	ERR9594027	ERR9594027/ERR9594027_bamcov.bw	sum	100000	ERR9594027 1000 strains RNAseq, coverage	1000-RNA-Seq
4617	ERR9594028	ERR9594028/ERR9594028_bamcov.bw	sum	100000	ERR9594028 1000 strains RNAseq, coverage	1000-RNA-Seq
4618	ERR9594029	ERR9594029/ERR9594029_bamcov.bw	sum	100000	ERR9594029 1000 strains RNAseq, coverage	1000-RNA-Seq
4619	ERR9594030	ERR9594030/ERR9594030_bamcov.bw	sum	100000	ERR9594030 1000 strains RNAseq, coverage	1000-RNA-Seq
4620	ERR9594031	ERR9594031/ERR9594031_bamcov.bw	sum	100000	ERR9594031 1000 strains RNAseq, coverage	1000-RNA-Seq
4621	ERR9594032	ERR9594032/ERR9594032_bamcov.bw	sum	100000	ERR9594032 1000 strains RNAseq, coverage	1000-RNA-Seq
4622	ERR9594033	ERR9594033/ERR9594033_bamcov.bw	sum	100000	ERR9594033 1000 strains RNAseq, coverage	1000-RNA-Seq
4623	ERR9594034	ERR9594034/ERR9594034_bamcov.bw	sum	100000	ERR9594034 1000 strains RNAseq, coverage	1000-RNA-Seq
4624	ERR9594035	ERR9594035/ERR9594035_bamcov.bw	sum	100000	ERR9594035 1000 strains RNAseq, coverage	1000-RNA-Seq
4625	ERR9594036	ERR9594036/ERR9594036_bamcov.bw	sum	100000	ERR9594036 1000 strains RNAseq, coverage	1000-RNA-Seq
4626	ERR9594037	ERR9594037/ERR9594037_bamcov.bw	sum	100000	ERR9594037 1000 strains RNAseq, coverage	1000-RNA-Seq
4627	ERR9594039	ERR9594039/ERR9594039_bamcov.bw	sum	100000	ERR9594039 1000 strains RNAseq, coverage	1000-RNA-Seq
4628	ERR9594040	ERR9594040/ERR9594040_bamcov.bw	sum	100000	ERR9594040 1000 strains RNAseq, coverage	1000-RNA-Seq
4629	ERR9594042	ERR9594042/ERR9594042_bamcov.bw	sum	100000	ERR9594042 1000 strains RNAseq, coverage	1000-RNA-Seq
4630	ERR9594043	ERR9594043/ERR9594043_bamcov.bw	sum	100000	ERR9594043 1000 strains RNAseq, coverage	1000-RNA-Seq
4631	ERR9594044	ERR9594044/ERR9594044_bamcov.bw	sum	100000	ERR9594044 1000 strains RNAseq, coverage	1000-RNA-Seq
4632	ERR9594045	ERR9594045/ERR9594045_bamcov.bw	sum	100000	ERR9594045 1000 strains RNAseq, coverage	1000-RNA-Seq
4633	ERR9594046	ERR9594046/ERR9594046_bamcov.bw	sum	100000	ERR9594046 1000 strains RNAseq, coverage	1000-RNA-Seq
4634	ERR9594048	ERR9594048/ERR9594048_bamcov.bw	sum	100000	ERR9594048 1000 strains RNAseq, coverage	1000-RNA-Seq
4635	ERR9594049	ERR9594049/ERR9594049_bamcov.bw	sum	100000	ERR9594049 1000 strains RNAseq, coverage	1000-RNA-Seq
4636	ERR9594050	ERR9594050/ERR9594050_bamcov.bw	sum	100000	ERR9594050 1000 strains RNAseq, coverage	1000-RNA-Seq
4637	ERR9594051	ERR9594051/ERR9594051_bamcov.bw	sum	100000	ERR9594051 1000 strains RNAseq, coverage	1000-RNA-Seq
4638	ERR9594052	ERR9594052/ERR9594052_bamcov.bw	sum	100000	ERR9594052 1000 strains RNAseq, coverage	1000-RNA-Seq
4639	ERR9594053	ERR9594053/ERR9594053_bamcov.bw	sum	100000	ERR9594053 1000 strains RNAseq, coverage	1000-RNA-Seq
4640	ERR9594054	ERR9594054/ERR9594054_bamcov.bw	sum	100000	ERR9594054 1000 strains RNAseq, coverage	1000-RNA-Seq
4641	ERR9594055	ERR9594055/ERR9594055_bamcov.bw	sum	100000	ERR9594055 1000 strains RNAseq, coverage	1000-RNA-Seq
4642	ERR9594056	ERR9594056/ERR9594056_bamcov.bw	sum	100000	ERR9594056 1000 strains RNAseq, coverage	1000-RNA-Seq
4643	ERR9594057	ERR9594057/ERR9594057_bamcov.bw	sum	100000	ERR9594057 1000 strains RNAseq, coverage	1000-RNA-Seq
4644	ERR9594058	ERR9594058/ERR9594058_bamcov.bw	sum	100000	ERR9594058 1000 strains RNAseq, coverage	1000-RNA-Seq
4645	ERR9594059	ERR9594059/ERR9594059_bamcov.bw	sum	100000	ERR9594059 1000 strains RNAseq, coverage	1000-RNA-Seq
4646	ERR9594060	ERR9594060/ERR9594060_bamcov.bw	sum	100000	ERR9594060 1000 strains RNAseq, coverage	1000-RNA-Seq
4647	ERR9594061	ERR9594061/ERR9594061_bamcov.bw	sum	100000	ERR9594061 1000 strains RNAseq, coverage	1000-RNA-Seq
4648	ERR9594062	ERR9594062/ERR9594062_bamcov.bw	sum	100000	ERR9594062 1000 strains RNAseq, coverage	1000-RNA-Seq
4649	ERR9594063	ERR9594063/ERR9594063_bamcov.bw	sum	100000	ERR9594063 1000 strains RNAseq, coverage	1000-RNA-Seq
4650	ERR9594064	ERR9594064/ERR9594064_bamcov.bw	sum	100000	ERR9594064 1000 strains RNAseq, coverage	1000-RNA-Seq
4651	ERR9594065	ERR9594065/ERR9594065_bamcov.bw	sum	100000	ERR9594065 1000 strains RNAseq, coverage	1000-RNA-Seq
4652	ERR9594066	ERR9594066/ERR9594066_bamcov.bw	sum	100000	ERR9594066 1000 strains RNAseq, coverage	1000-RNA-Seq
4653	ERR9594067	ERR9594067/ERR9594067_bamcov.bw	sum	100000	ERR9594067 1000 strains RNAseq, coverage	1000-RNA-Seq
4654	ERR9594068	ERR9594068/ERR9594068_bamcov.bw	sum	100000	ERR9594068 1000 strains RNAseq, coverage	1000-RNA-Seq
4655	ERR9594069	ERR9594069/ERR9594069_bamcov.bw	sum	100000	ERR9594069 1000 strains RNAseq, coverage	1000-RNA-Seq
4656	ERR9594070	ERR9594070/ERR9594070_bamcov.bw	sum	100000	ERR9594070 1000 strains RNAseq, coverage	1000-RNA-Seq
4657	ERR9594071	ERR9594071/ERR9594071_bamcov.bw	sum	100000	ERR9594071 1000 strains RNAseq, coverage	1000-RNA-Seq
4658	ERR9594072	ERR9594072/ERR9594072_bamcov.bw	sum	100000	ERR9594072 1000 strains RNAseq, coverage	1000-RNA-Seq
4659	ERR9594073	ERR9594073/ERR9594073_bamcov.bw	sum	100000	ERR9594073 1000 strains RNAseq, coverage	1000-RNA-Seq
4660	ERR9594074	ERR9594074/ERR9594074_bamcov.bw	sum	100000	ERR9594074 1000 strains RNAseq, coverage	1000-RNA-Seq
4661	ERR9594075	ERR9594075/ERR9594075_bamcov.bw	sum	100000	ERR9594075 1000 strains RNAseq, coverage	1000-RNA-Seq
4662	ERR9594076	ERR9594076/ERR9594076_bamcov.bw	sum	100000	ERR9594076 1000 strains RNAseq, coverage	1000-RNA-Seq
